file,experiment,arm,sched,epp_mode,strict,rep,timestamp,ok,exit_code,kernel,on_ac,governor,start_temp_c,wall_s,pkg_j,core_j,uncore_j,dram_j,psys_j,rest_j,avg_pkg_w,pkg_c_mean,pkg_c_max,energy_to_solution_j,edp_js,pkg_j_per_s,rest_frac,partitioned_epp,n_big_cpus,n_little_cpus,big_cpus,little_cpus,smt_pairs_split,bzy_mhz_big_mean,bzy_mhz_little_mean,bzy_ratio_little_over_big,cpu0_avg_mhz,cpu0_bzy_mhz,cpu0_busy,cpu0_epp,cpu1_avg_mhz,cpu1_bzy_mhz,cpu1_busy,cpu1_epp,cpu2_avg_mhz,cpu2_bzy_mhz,cpu2_busy,cpu2_epp,cpu3_avg_mhz,cpu3_bzy_mhz,cpu3_busy,cpu3_epp,cpu4_avg_mhz,cpu4_bzy_mhz,cpu4_busy,cpu4_epp,cpu5_avg_mhz,cpu5_bzy_mhz,cpu5_busy,cpu5_epp,cpu6_avg_mhz,cpu6_bzy_mhz,cpu6_busy,cpu6_epp,cpu7_avg_mhz,cpu7_bzy_mhz,cpu7_busy,cpu7_epp,pinger_present,pinger_n,wake_us_p50,wake_us_p99,wake_us_p999,wake_us_mean,work_us_p50,work_us_p99,work_us_mean,target_work_us,spin_present,spin_threads,spin_miters_total,spin_miters_mean,bls_present,bls_enqueue,bls_dsq_big,bls_dsq_little,bls_cross_domain,bls_run_big_ms,bls_run_little_ms,bls_cross_frac,bls_run_big_frac,bls_run_little_frac,bls_dsq_big_frac,bls_direct_dispatch,bls_elapsed_s,bls_event,bls_local_hit,bls_no_idle_in_domain,bls_reclassify,bls_tasks_big,bls_tasks_little,notes
data/raw/e1b-poison/others-balance.rep01.json,e1b-poison,others-balance,,,,1,2026-07-22T11:30:23+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0023,166.078,151.904,0,5.623,4.024,14.174,8.303,62.6,65,166.078,3321.941979,8.302945,0.085345,true,0,8,,0 1 2 3 4 5 6 7,0,,3456.5875,,8.9,3510.5,0.0025,128,3.1,3418.6,0.0009,128,3589.4,3596,0.9982,255,8,3380.9,0.0023,128,6.5,3496.3,0.0019,128,10.4,3463.3,0.003,128,3.5,3437.4,0.001,128,3.4,3349.7,0.001,128,false,,,,,,,,,,true,1,495.377,495.377,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep02.json,e1b-poison,others-balance,,,,2,2026-07-22T11:32:09+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0026,166.215,151.99,0,5.611,4.026,14.225,8.3096,62.2,64,166.215,3324.732159,8.30967,0.085582,true,0,8,,0 1 2 3 4 5 6 7,0,,3469.7125,,10.8,3526.3,0.0031,128,4.3,3462.2,0.0013,128,3590.5,3596.6,0.9983,255,2.2,3449.6,0.0006,128,8,3407.5,0.0023,128,5.1,3397.6,0.0015,128,4.5,3499.3,0.0013,128,8.8,3418.6,0.0026,128,false,,,,,,,,,,true,1,495.51,495.51,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep03.json,e1b-poison,others-balance,,,,3,2026-07-22T11:33:53+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0028,166.449,152.167,0.009,5.633,4.031,14.273,8.3213,62,64,166.449,3329.446057,8.321285,0.08575,true,0,8,,0 1 2 3 4 5 6 7,0,,3457.4125,,12.4,3514.5,0.0035,128,9,3471.4,0.0026,128,3588.2,3595.6,0.9979,255,8,3418.6,0.0023,128,5.4,3431.1,0.0016,128,3.4,3427.8,0.001,128,3.6,3454.6,0.001,128,5.5,3345.7,0.0016,128,false,,,,,,,,,,true,1,495.14,495.14,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep04.json,e1b-poison,others-balance,,,,4,2026-07-22T11:35:39+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0027,166.587,152.169,0,5.617,4.023,14.418,8.3282,62,64,166.587,3332.189785,8.328226,0.086549,true,0,8,,0 1 2 3 4 5 6 7,0,,3468.675,,12.1,3513.5,0.0035,128,7.5,3479.4,0.0022,128,3586.6,3595.3,0.9976,255,6,3415.3,0.0018,128,5.7,3416.4,0.0016,128,5.5,3433.8,0.0016,128,5,3484.6,0.0014,128,5.5,3411.1,0.0016,128,false,,,,,,,,,,true,1,494.826,494.826,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep05.json,e1b-poison,others-balance,,,,5,2026-07-22T11:37:25+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0028,166.08,151.95,0,5.65,4.027,14.131,8.3029,61.8,64,166.08,3322.065024,8.302838,0.085086,true,0,8,,0 1 2 3 4 5 6 7,0,,3451.3375,,14.1,3510.9,0.0041,128,8.7,3457.7,0.0026,128,3587.7,3594.9,0.998,255,7.8,3396.8,0.0023,128,3.4,3361.7,0.001,128,5.4,3366.8,0.0016,128,3.2,3510.1,0.0009,128,5.4,3411.8,0.0016,128,false,,,,,,,,,,true,1,494.969,494.969,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-balance.rep06.json,e1b-poison,others-balance,,,,6,2026-07-22T11:39:11+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0027,166.195,151.947,0,5.618,4.025,14.248,8.3086,62.1,64,166.195,3324.348726,8.308628,0.085731,true,0,8,,0 1 2 3 4 5 6 7,0,,3466,,12.8,3522,0.0037,128,4.8,3429.1,0.0014,128,3587.6,3595.9,0.9977,255,9.8,3464.6,0.0029,128,2.3,3401.5,0.0007,128,7.8,3418.2,0.0023,128,3.4,3508.4,0.001,128,3.1,3388.3,0.0009,128,false,,,,,,,,,,true,1,494.818,494.818,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep00.json,e1b-poison,others-performance,,,,0,2026-07-22T11:29:04+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,166.796,152.314,0,5.616,4.037,14.482,8.3392,64,66,166.796,3336.153514,8.339216,0.086825,true,7,1,0 1 3 4 5 6 7,2,1,3466.914286,3597.6,1.037695,13.4,3534.7,0.0038,0,7,3424.8,0.002,0,3590.2,3597.6,0.9979,255,3.9,3456.8,0.0011,0,5.1,3492.2,0.0015,0,3.9,3398.2,0.0011,0,2.7,3506.8,0.0008,0,7.8,3454.9,0.0022,0,false,,,,,,,,,,true,1,495.306,495.306,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep01.json,e1b-poison,others-performance,,,,1,2026-07-22T11:30:50+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0015,166.478,152.24,0,5.616,4.04,14.237,8.3233,63.7,65,166.478,3329.809717,8.323276,0.085519,true,7,1,0 1 3 4 5 6 7,2,1,3462.928571,3596.5,1.038572,12.6,3531.9,0.0036,0,5.9,3460,0.0017,0,3589.3,3596.5,0.998,255,3.4,3385.2,0.001,0,4.4,3519.1,0.0012,0,5.7,3409.8,0.0016,0,5,3507.9,0.0014,0,7.3,3426.6,0.0021,0,false,,,,,,,,,,true,1,495.106,495.106,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep02.json,e1b-poison,others-performance,,,,2,2026-07-22T11:32:36+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,166.524,152.304,0,5.613,4.04,14.22,8.3256,63.9,65,166.524,3330.713134,8.325617,0.085393,true,7,1,0 1 3 4 5 6 7,2,1,3466.185714,3598.5,1.038173,17.4,3543.3,0.0049,0,9,3477.6,0.0026,0,3590.8,3598.5,0.9979,255,3.6,3451.8,0.001,0,3,3477.3,0.0009,0,2.4,3386.5,0.0007,0,3.3,3534.5,0.0009,0,5.1,3392.3,0.0015,0,false,,,,,,,,,,true,1,495.366,495.366,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep03.json,e1b-poison,others-performance,,,,3,2026-07-22T11:34:20+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0012,167.324,152.705,0,5.625,4.039,14.62,8.3657,63.9,65,167.324,3346.680789,8.365698,0.087375,true,7,1,0 1 3 4 5 6 7,2,1,3451.242857,3597.5,1.042378,13.2,3538.3,0.0038,0,7.6,3445.7,0.0022,0,3591.7,3597.5,0.9984,255,8.8,3457.8,0.0025,0,8,3467.7,0.0023,0,4.7,3421.4,0.0014,0,3.3,3439.2,0.001,0,6.5,3388.6,0.0019,0,false,,,,,,,,,,true,1,495.434,495.434,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep04.json,e1b-poison,others-performance,,,,4,2026-07-22T11:36:06+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0014,166.786,152.318,0.009,5.622,4.045,14.459,8.3387,63.3,65,166.786,3335.9535,8.338716,0.086692,true,7,1,0 1 3 4 5 6 7,2,1,3480.228571,3598.6,1.034013,11.3,3534.2,0.0032,0,7.4,3474.4,0.0021,0,3590.9,3598.6,0.9979,255,5.6,3480,0.0016,0,6.5,3510.7,0.0019,0,3.6,3434.8,0.001,0,4,3547.9,0.0011,0,5,3379.6,0.0014,0,false,,,,,,,,,,true,1,495.341,495.341,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep05.json,e1b-poison,others-performance,,,,5,2026-07-22T11:37:54+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,166.521,152.268,0,5.617,4.037,14.253,8.3255,63.7,65,166.521,3330.653129,8.325467,0.085593,true,7,1,0 1 3 4 5 6 7,2,1,3468.557143,3598,1.037319,12.5,3536.5,0.0036,0,5.7,3489.1,0.0016,0,3589.2,3598,0.9976,255,2.8,3448.2,0.0008,0,5.8,3485.3,0.0017,0,4.9,3387.1,0.0014,0,2.8,3522.5,0.0008,0,8.7,3411.2,0.0025,0,false,,,,,,,,,,true,1,495.322,495.322,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-performance.rep06.json,e1b-poison,others-performance,,,,6,2026-07-22T11:39:36+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0016,167.508,152.767,0,5.622,4.04,14.74,8.3747,63.8,65,167.508,3350.428013,8.37473,0.087996,true,7,1,0 1 3 4 5 6 7,2,1,3472.871429,3597.1,1.035771,14.4,3539.1,0.0041,0,7.2,3467,0.0021,0,3589.2,3597.1,0.9978,255,7.7,3434.9,0.0022,0,9.4,3508.8,0.0027,0,5.8,3433.8,0.0017,0,2.7,3536.9,0.0008,0,6.8,3389.6,0.002,0,false,,,,,,,,,,true,1,495.22,495.22,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep00.json,e1b-poison,others-power,,,,0,2026-07-22T11:28:10+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0034,27.844,13.821,0,5.619,4.023,14.023,1.392,49.4,51,27.844,556.97467,1.391963,0.503627,false,8,0,0 1 2 3 4 5 6 7,,0,1179.9125,,,9,1183.4,0.0078,255,4.2,1178.5,0.0038,255,1198,1197.1,1.0008,255,4.9,1168.5,0.0045,255,3.8,1186.4,0.0034,255,3.9,1173.1,0.0035,255,6.9,1175.1,0.006,255,4.6,1177.2,0.004,255,false,,,,,,,,,,true,1,164.642,164.642,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep01.json,e1b-poison,others-power,,,,1,2026-07-22T11:30:00+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0035,27.892,13.84,0,5.622,4.039,14.051,1.3943,48.2,49,27.892,557.937622,1.394356,0.503765,false,8,0,0 1 2 3 4 5 6 7,,0,1188.3375,,,9.3,1185.4,0.0082,255,3,1192.6,0.0026,255,1207.4,1206.3,1.0009,255,3.5,1176.3,0.0032,255,5.8,1202,0.0052,255,9.6,1183.9,0.0085,255,1.2,1182,0.001,255,4.7,1178.2,0.0042,255,false,,,,,,,,,,true,1,166.063,166.063,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep02.json,e1b-poison,others-power,,,,2,2026-07-22T11:31:46+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0035,27.898,13.838,0.008,5.676,4.035,14.052,1.3946,48.1,49,27.898,558.057643,1.394656,0.503692,false,8,0,0 1 2 3 4 5 6 7,,0,1171.2625,,,14.5,1165.6,0.0129,255,6.4,1170.2,0.0058,255,1192.4,1191.4,1.0008,255,5.7,1170.2,0.0051,255,6.8,1160.4,0.0062,255,5,1177.2,0.0046,255,7.8,1168.3,0.007,255,6.7,1166.8,0.006,255,false,,,,,,,,,,true,1,163.881,163.881,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep03.json,e1b-poison,others-power,,,,3,2026-07-22T11:33:30+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0035,27.946,13.817,0,5.628,4.034,14.129,1.397,48.1,49,27.946,559.017811,1.397056,0.505582,false,8,0,0 1 2 3 4 5 6 7,,0,1167.625,,,13.8,1159.2,0.0128,255,9.8,1161.8,0.0092,255,1187.3,1186.3,1.0008,255,7.8,1170.7,0.007,255,3.7,1164.2,0.0034,255,3.2,1166.8,0.003,255,5,1163.8,0.0046,255,6.6,1168.2,0.0062,255,false,,,,,,,,,,true,1,163.198,163.198,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep04.json,e1b-poison,others-power,,,,4,2026-07-22T11:35:16+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0036,27.954,13.924,0,5.621,4.041,14.03,1.3974,48,49,27.954,559.180634,1.397448,0.501896,false,8,0,0 1 2 3 4 5 6 7,,0,1186.475,,,9.3,1194.5,0.0081,255,8.7,1181.1,0.0076,255,1211.5,1210.3,1.001,255,3.7,1178,0.0034,255,5,1189.9,0.0043,255,2.7,1180.5,0.0024,255,6.4,1179.7,0.0057,255,5,1177.8,0.0044,255,false,,,,,,,,,,true,1,166.57,166.57,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep05.json,e1b-poison,others-power,,,,5,2026-07-22T11:37:02+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0035,28.003,14.043,0,5.662,4.034,13.96,1.3999,48,49,28.003,560.15801,1.399905,0.498518,false,8,0,0 1 2 3 4 5 6 7,,0,1188.9625,,,13.6,1195.8,0.0119,255,8.2,1192.7,0.0072,255,1210.4,1209.3,1.001,255,7,1179.1,0.0063,255,6,1176.8,0.0054,255,7.2,1185.5,0.0064,255,5.3,1187.2,0.0048,255,5.8,1185.3,0.0052,255,false,,,,,,,,,,true,1,166.372,166.372,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e1b-poison/others-power.rep06.json,e1b-poison,others-power,,,,6,2026-07-22T11:38:48+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0032,27.932,13.806,0,5.622,4.044,14.126,1.3964,48.1,49,27.932,558.729382,1.396377,0.505728,false,8,0,0 1 2 3 4 5 6 7,,0,1187.1625,,,11.8,1187.4,0.0103,255,5.6,1186.4,0.005,255,1200.7,1199.5,1.001,255,5.7,1186.1,0.0051,255,5.2,1182.7,0.0046,255,4.3,1186.5,0.0039,255,2.7,1176.5,0.0025,255,6.5,1192.2,0.006,255,false,,,,,,,,,,true,1,165.092,165.092,false,,,,,,,,,,,,,,,,,,,probe CPU held at EPP power; only idle CPUs vary
data/raw/e2-coupling/flat.big1+little1.rep00.json,e2-coupling,flat.big1+little1,,flat,,0,2026-07-22T11:46:31+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.003,263.114,246.897,0.015,5.74,3.848,16.202,13.1537,69,73,263.114,5263.069342,13.153727,0.061578,false,8,0,0 1 2 3 4 5 6 7,,0,3414.5875,,,3526.3,3591.4,0.9819,128,18.3,3322,0.0055,128,3526.3,3591.4,0.9819,128,2.1,3316,0.0006,128,1.5,3415.5,0.0004,128,3.5,3302.8,0.0011,128,5.3,3459.5,0.0016,128,1.9,3318.1,0.0008,128,false,,,,,,,,,,true,2,972.48,486.24,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep01.json,e2-coupling,flat.big1+little1,,flat,,1,2026-07-22T11:58:11+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0027,262.146,247.732,0,5.619,3.81,14.414,13.1055,69.8,75,262.146,5243.627794,13.105531,0.054985,false,8,0,0 1 2 3 4 5 6 7,,0,3415.575,,,3504.5,3585.3,0.9774,128,27.7,3326.3,0.0083,128,3504.4,3585.4,0.9774,128,6.3,3314.3,0.0019,128,5.8,3412.9,0.0017,128,4.7,3313.2,0.0014,128,6,3453.8,0.0018,128,9.5,3333.4,0.0029,128,false,,,,,,,,,,true,2,966.068,483.034,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep02.json,e2-coupling,flat.big1+little1,,flat,,2,2026-07-22T12:10:04+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0029,263.361,248.662,0,5.622,3.829,14.699,13.1662,69.4,73,263.361,5267.983747,13.166141,0.055813,false,8,0,0 1 2 3 4 5 6 7,,0,3410.475,,,3512.1,3586.2,0.9793,128,23,3328.6,0.0069,128,3512.1,3586.3,0.9793,128,4.5,3305.3,0.0014,128,8.5,3467.8,0.0025,128,12.7,3315.1,0.0038,128,5.3,3382.1,0.0016,128,9.4,3312.4,0.0028,128,false,,,,,,,,,,true,2,968.375,484.1875,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep03.json,e2-coupling,flat.big1+little1,,flat,,3,2026-07-22T12:22:15+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0031,264.888,248.356,0.17,5.772,3.817,16.362,13.2424,68.9,72,264.888,5298.581153,13.242347,0.06177,false,8,0,0 1 2 3 4 5 6 7,,0,3409.1625,,,3502.6,3585.1,0.977,128,28.3,3325.5,0.0085,128,3502.5,3585.1,0.977,128,6.8,3320.8,0.0021,128,4.6,3407.5,0.0013,128,8.6,3316.1,0.0026,128,9,3426,0.0026,128,10,3307.2,0.003,128,false,,,,,,,,,,true,2,965.604,482.802,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep04.json,e2-coupling,flat.big1+little1,,flat,,4,2026-07-22T12:32:40+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0029,262.12,247.61,0,5.617,3.82,14.51,13.1041,68.3,72,262.12,5243.160148,13.1041,0.055356,false,8,0,0 1 2 3 4 5 6 7,,0,3409.625,,,3509.1,3585.9,0.9786,128,26.8,3327.6,0.0081,128,3509,3585.9,0.9786,128,5.8,3292.9,0.0017,128,5.4,3410.9,0.0016,128,6.6,3334.2,0.002,128,3.9,3438.2,0.0011,128,9.3,3301.4,0.0029,128,false,,,,,,,,,,true,2,967.509,483.7545,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep05.json,e2-coupling,flat.big1+little1,,flat,,5,2026-07-22T12:41:52+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0028,261.999,247.55,0,5.614,3.825,14.449,13.0981,68.2,71,261.999,5240.713597,13.098116,0.055149,false,8,0,0 1 2 3 4 5 6 7,,0,3422.6875,,,3513.5,3587.6,0.9793,128,27.9,3323.5,0.0084,128,3513.4,3587.6,0.9793,128,6.1,3337.7,0.0019,128,8.5,3456.2,0.0024,128,5,3325.9,0.0015,128,2.3,3436.3,0.0007,128,6.3,3326.7,0.0019,128,false,,,,,,,,,,true,2,968.65,484.325,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little1.rep06.json,e2-coupling,flat.big1+little1,,flat,,6,2026-07-22T12:50:48+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.003,261.662,247.136,0,5.619,3.816,14.526,13.0812,66.5,70,261.662,5234.024986,13.081138,0.055514,false,8,0,0 1 2 3 4 5 6 7,,0,3422.1375,,,3506.7,3588.1,0.9773,128,29.2,3325.7,0.0088,128,3506.4,3588.2,0.9772,128,6.7,3320,0.002,128,6.3,3472,0.0018,128,4.7,3321.9,0.0014,128,7.9,3444.9,0.0023,128,5,3316.3,0.0016,128,false,,,,,,,,,,true,2,965.714,482.857,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/flat.big1+little2.rep00.json,e2-coupling,flat.big1+little2,,flat,,0,2026-07-22T11:47:57+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0028,303.646,287.507,0.012,5.768,3.803,16.127,15.1801,68.9,73,303.646,6073.770209,15.180175,0.053111,false,8,0,0 1 2 3 4 5 6 7,,0,3327.3875,,,3333.5,3328.4,1.0015,128,24,3322.8,0.0072,128,3333.5,3328.4,1.0015,128,3333.6,3328.2,1.0016,128,5.9,3312.9,0.0018,128,5.6,3306.7,0.0017,128,9,3313.1,0.0027,128,4.9,3378.6,0.0015,128,false,,,,,,,,,,true,3,1379.865,459.955,false,,,,,,,,,,,,,,,,,,,
